"Minor","sub","number","url"
"Health Promotion","BIO","102","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102"
"Health Promotion","BIO","102L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102L"
"Health Promotion","HHP","106","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106"
"Health Promotion","HHP","106L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106L"
"Health Promotion","HHP","203","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/200/HHP-203"
"Health Promotion","MAT","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-125"
"Health Promotion","MAT","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-212"
"Health Promotion","HHP","351","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-351"
"Health Promotion","PSY","370","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-370"
"Health Promotion","HHP","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-317"
"Health Promotion","HHP","318","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-318"
"Health Promotion","HHP","328","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-328"
"Health Promotion","HHP","329","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-329"
"Health Promotion","HHP","350","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-350"
"Health Promotion","PSY","128","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/100/PSY-128"
"Dual-Degree Engineering","CHE","141","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-141"
"Dual-Degree Engineering","MAT","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-150"
"Dual-Degree Engineering","MAT","175","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-175"
"Dual-Degree Engineering","MAT","275","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-275"
"Dual-Degree Engineering","PHY","170","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/100/PHY-170"
"Dual-Degree Engineering","PHY","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271"
"Dual-Degree Engineering","PHY","271L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271L"
"Dual-Degree Engineering","PHY","272","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272"
"Dual-Degree Engineering","PHY","272L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272L"
"Human Biology","MAT","221","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-221"
"Human Biology","BIO","102","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102"
"Human Biology","BIO","102L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102L"
"Human Biology","BIO","108","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-108"
"Human Biology","BIO","109","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-109"
"Human Biology","BIO","129","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-129"
"Human Biology","BIO","145","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-145"
"Human Biology","BIO","145L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-145L"
"Human Biology","BIO","159","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-159"
"Human Biology","BIO","159L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-159L"
"Human Biology","BIO","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201"
"Human Biology","BIO","201L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201L"
"Human Biology","BIO","210L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-210L"
"Human Biology","CHE","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-125"
"Human Biology","HHP","106","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106"
"Human Biology","HHP","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-317"
"Human Biology","HHP","318","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-318"
"Human Biology","HHP","319","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-319"
"Human Biology","PSY","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-202"
"Human Biology","PSY","330","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-330"
"Education (Precertification)","EDU","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/200/EDU-202"
"Education (Precertification)","EDU","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-301"
"Education (Precertification)","EDU","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-305"
"Education (Precertification)","EDU","430","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-430"
"Education (Precertification)","EDU","441","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-441"
"Education (Precertification)","EDU","442","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-442"
"Education (Precertification)","PSY","221","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-221"
"Human Performance","HHP","106","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106"
"Human Performance","HHP","106L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106L"
"Human Performance","BIO","224","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-224"
"Human Performance","BIO","224L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-224L"
"Human Performance","HHP","151","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-151"
"Human Performance","MAT","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-125"
"Human Performance","MAT","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-212"
"Human Performance","HHP","304","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-304"
"Human Performance","HHP","312","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-312"
"Human Performance","HHP","314","http://collegeofidaho.smartcatalogiq.com/en/2017-2018/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-314"
"Human Performance","HHP","319","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-319"
"Human Performance","HHP","343","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-343"
"Human Performance","HHP","343L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-343L"
"Human Performance","HHP","408","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/400/HHP-408"
"Human Performance","HHPA","122","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHPA-Health-and-Human-Performance-Activity/100/HHPA-122"
"French Foundations ","FRE","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/100/FRE-101"
"French Foundations ","FRE","101REV","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/100/FRE-101REV"
"French Foundations ","FRE","102","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/100/FRE-102"
"French Foundations ","FRE","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/200/FRE-201"
"French Foundations ","FRE","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/200/FRE-202"
"French Foundations ","FRE","299","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/200/FRE-299"
"French Foundations ","FRE","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/300/FRE-301"
"French Foundations ","FRE","302","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/300/FRE-302"
"French Foundations ","FRE","333","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/FRE-French/300/FRE-333"
"Mathematics","MAT","175","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-175"
"Mathematics","MAT","275","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-275"
"Mathematics","MAT","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-150"
"Mathematics","MAT","175","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-175"
"Mathematics","MAT","280","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-280"
"Mathematics","MAT","281","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-281"
"Mathematics","MAT","282","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-282"
"Mathematics","MAT","283","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-283"
"Mathematics","BIO","159","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-159"
"Mathematics","BIO","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201"
"Mathematics","BIO","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-202"
"Mathematics","CHE","141","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-141"
"Mathematics","CHE","142","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-142"
"Mathematics","ENV","160","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/100/ENV-160"
"Mathematics","GEO","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/GEO-Geoscience/100/GEO-101"
"Mathematics","PHY","231","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231"
"Mathematics","PHY","232","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-232"
"Mathematics","PHY","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271"
"Mathematics","PHY","272","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272"
"Mathematics","MAT","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-125"
"Mathematics","MAT","312","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/300/MAT-312"
"Mathematics","MAT","252","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-252"
"Mathematics","MAT","311","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/300/MAT-311"
"Mathematics","MAT","361","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/300/MAT-361"
"Mathematics","MAT","370","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/300/MAT-370"
"Health Professions Studies","BIO","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201"
"Health Professions Studies","BIO","201L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201L"
"Health Professions Studies","BIO","210L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-210L"
"Health Professions Studies","BIO","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-202"
"Health Professions Studies","BIO","202L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-202L"
"Health Professions Studies","CHE","141","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-141"
"Health Professions Studies","CHE","142","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-142"
"Health Professions Studies","CHE","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/300/CHE-301"
"Health Professions Studies","CHE","301L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/300/CHE-301L"
"Health Professions Studies","CHE","302","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/300/CHE-302"
"Health Professions Studies","CHE","302L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/300/CHE-302L"
"Health Professions Studies","CHE","412","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/400/CHE-412"
"Health Professions Studies","MAT","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-150"
"Health Professions Studies","MAT","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-125"
"Health Professions Studies","MAT","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-212"
"Health Professions Studies","PHY","231","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231"
"Health Professions Studies","PHY","231L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231L"
"Health Professions Studies","PHY","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271"
"Health Professions Studies","PHY","271L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271L"
"Health Professions Studies","PHY","232","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-232"
"Health Professions Studies","PHY","232L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-232L"
"Health Professions Studies","PHY","272","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272"
"Health Professions Studies","PHY","272L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272L"
"Health Professions Studies","BIO","224","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-224"
"Health Professions Studies","BIO","224L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-224L"
"Health Professions Studies","BIO","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-225"
"Health Professions Studies","BIO","225L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-225L"
"Health Professions Studies","BIO","316","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/300/BIO-316"
"Health Professions Studies","BIO","330","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/300/BIO-330"
"Health Professions Studies","BIO","330L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/300/BIO-330L"
"Health Professions Studies","BIO","360","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/300/BIO-360"
"Health Professions Studies","BIO","360L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/300/BIO-360L"
"Natural Sciences","MAT","1XX or 2XX","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/Narrative-Courses/MAT-Complete-1-Math-course-numbered-111-or-above"
"Natural Sciences","CHE","125","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-125"
"Natural Sciences","CHE","125L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-125L"
"Natural Sciences","CHE","141","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-141"
"Natural Sciences","ENV","160","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/100/ENV-160"
"Natural Sciences","ENV","160L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/100/ENV-160L"
"Natural Sciences","GEO","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/GEO-Geoscience/100/GEO-101"
"Natural Sciences","GEO","101L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/GEO-Geoscience/100/GEO-101L"
"Natural Sciences","GEO","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/GEO-Geoscience/100/GEO-150"
"Natural Sciences","PHY","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/100/PHY-100"
"Natural Sciences","PHY","231","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231"
"Natural Sciences","PHY","231L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231L"
"Natural Sciences","BIO","102","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102"
"Natural Sciences","BIO","102L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-102L"
"Natural Sciences","BIO","109","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-109"
"Natural Sciences","BIO","129","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-129"
"Natural Sciences","BIO","140","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-140"
"Natural Sciences","BIO","140L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-140L"
"Natural Sciences","BIO","145","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/100/BIO-145"
"Natural Sciences","BIO","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201"
"Natural Sciences","BIO","201L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-201L"
"Natural Sciences","BIO","210L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BIO-Biology/200/BIO-210L"
"Natural Sciences","ENV","260","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/200/ENV-260"
"Natural Sciences","ENV","260L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/200/ENV-260L"
"Natural Sciences","HHP","106","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106"
"Natural Sciences","HHP","106L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106L"
"Natural Sciences","ATH","309","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/300/ATH-309"
"Natural Sciences","ENG","239","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-239"
"Natural Sciences","HIS","351","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HIS-History/300/HIS-351"
"Natural Sciences","PHI","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/200/PHI-202"
"Natural Sciences","PHI","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/200/PHI-210"
"Natural Sciences","PHI","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/300/PHI-340"
"Natural Sciences","POE","339","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-339"
"Natural Sciences","REL","348","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-348"
"Human Services","ATH","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/100/ATH-101"
"Human Services","SOC","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/100/SOC-100"
"Human Services","ATHSOC","493","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATHSOC-Anthropology-Sociology/400/ATHSOC-493"
"Human Services","PSY","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-201"
"Human Services","PSY","206","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-206"
"Human Services","PSY","350","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-350"
"Human Services","PSY","464","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-464"
"Human Services","EDU","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-300"
"Human Services","EDU","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-301"
"Human Services","EDU","430","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-430"
"Human Services","EDU","442","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-442"
"Human Services","PSY","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/200/PSY-201"
"Human Services","PSY","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PSY-Psychology/100/PSY-100"
"Human Services","EDU","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-301"
"Human Services","EDU","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/200/EDU-202"
"Human Services","EDU","430","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-430"
"Human Services","EDU","442","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-442"
"Human Services","SOC","320","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-320"
"Human Services","SOC","349","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-349"
"Human Services","ATH","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/200/ATH-202"
"Human Services","ATH","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ATH-Anthropology/300/ATH-305"
